1,10000,-206.07975623333638
2,20000,-225.09985800915226
3,30000,-234.60326627456485
4,40000,-225.16347161352888
5,50000,-191.11803448549736
6,60000,-88.7638665283156
7,70000,-99.22432049750303
8,80000,-65.4007638074064
9,90000,15.839011044258394
10,100000,26.474212551014755
11,110000,74.46454645462903
12,120000,139.74140027875814
13,130000,85.44171461488861
14,140000,115.4271071768557
15,150000,70.4143961206102
16,160000,102.4785856936054
17,170000,145.92992896878124
18,180000,126.05214075717477
19,190000,18.834695936218697
20,200000,-62.43741964365877
21,210000,24.43808872111991
22,220000,-88.9082903313619
23,230000,59.298973620525736
24,240000,101.55048667082634
25,250000,72.98615365966856
26,260000,174.81718669085652
27,270000,197.44434629671372
28,280000,180.61222830477686
29,290000,160.91901422084928
30,300000,208.7219131191303
